DateTime,Tuketim_MWh,Ankara_Sicaklik,Erzurum_Sicaklik,Istanbul_Sicaklik,Izmir_Sicaklik,Weighted_Avg_Temp,Saat,Ay,Yil,Haftanin_Gunu,Hafta_Sonu,Mesai_Saati,Lag_Tuketim_24h
2025-10-02 03:00:00,31726.16,9.4,10.0,15.6,16.1,13.31,3,10,2025,3,0,0,31057.13
2025-10-02 04:00:00,31492.68,8.9,10.0,16.1,16.1,13.39,4,10,2025,3,0,0,30766.13
2025-10-02 05:00:00,31702.13,8.9,9.4,15.6,12.2,12.32,5,10,2025,3,0,0,31178.6
2025-10-02 06:00:00,32498.97,8.3,7.5,16.1,11.1,11.86,6,10,2025,3,0,0,31617.42
2025-10-02 07:00:00,34159.13,9.4,10.6,17.2,12.5,13.32,7,10,2025,3,0,0,33908.76
2025-10-02 08:00:00,38627.59,11.9,11.9,17.8,15.0,14.88,8,10,2025,3,0,1,38729.88
2025-10-02 09:00:00,40708.28,13.9,13.3,18.9,17.5,16.53,9,10,2025,3,0,1,40187.46
2025-10-02 10:00:00,41165.71,15.0,14.4,20.6,20.6,18.27,10,10,2025,3,0,1,41038.63
2025-10-02 11:00:00,40864.79,15.6,15.6,21.7,22.5,19.42,11,10,2025,3,0,1,41557.9
2025-10-02 12:00:00,39636.57,16.7,16.7,22.8,25.0,20.8,12,10,2025,3,0,1,40065.33
2025-10-02 13:00:00,41067.57,17.5,17.5,23.9,26.7,21.9,13,10,2025,3,0,1,40458.89
2025-10-02 14:00:00,41907.71,18.3,17.8,23.3,26.7,21.9,14,10,2025,3,0,1,41527.5
2025-10-02 15:00:00,41956.37,18.9,17.8,22.2,26.7,21.62,15,10,2025,3,0,1,41553.61
2025-10-02 16:00:00,42695.34,18.9,17.2,21.7,25.0,20.98,16,10,2025,3,0,1,42347.17
2025-10-02 17:00:00,43159.53,17.8,16.7,20.6,23.9,19.98,17,10,2025,3,0,1,42878.91
2025-10-02 18:00:00,43657.47,17.2,14.4,20.0,22.8,19.02,18,10,2025,3,0,1,43170.17
2025-10-02 19:00:00,43901.91,15.0,12.8,20.0,22.2,18.11,19,10,2025,3,0,0,43656.1
2025-10-02 20:00:00,42763.06,13.1,12.5,20.0,21.1,17.37,20,10,2025,3,0,0,42572.56
2025-10-02 21:00:00,41206.16,12.2,12.2,20.0,20.0,16.88,21,10,2025,3,0,0,41091.4
2025-10-02 22:00:00,39601.14,11.1,11.7,20.0,20.0,16.53,22,10,2025,3,0,0,39348.8
2025-10-02 23:00:00,37857.1,10.6,11.1,20.0,19.4,16.2,23,10,2025,3,0,0,37396.86
2025-10-03 00:00:00,35375.03,10.6,10.6,20.0,18.3,15.9,0,10,2025,4,0,0,35278.01
2025-10-03 01:00:00,33968.02,10.0,10.6,20.0,18.9,15.87,1,10,2025,4,0,0,33562.73
2025-10-03 02:00:00,32634.81,7.8,9.4,20.0,18.3,15.02,2,10,2025,4,0,0,32338.7
2025-10-03 03:00:00,31816.44,7.8,8.9,19.4,17.5,14.54,3,10,2025,4,0,0,31726.16
2025-10-03 04:00:00,31570.61,7.5,8.3,18.3,16.9,13.82,4,10,2025,4,0,0,31492.68
2025-10-03 05:00:00,31941.08,6.1,8.9,17.8,15.6,13.1,5,10,2025,4,0,0,31702.13
2025-10-03 06:00:00,32712.0,7.2,9.4,17.8,17.2,13.77,6,10,2025,4,0,0,32498.97
2025-10-03 07:00:00,34317.13,6.1,10.6,19.4,16.1,14.1,7,10,2025,4,0,0,34159.13
2025-10-03 08:00:00,39228.53,9.4,11.7,21.1,16.4,15.82,8,10,2025,4,0,1,38627.59
2025-10-03 09:00:00,41825.61,13.9,12.5,21.1,17.2,17.23,9,10,2025,4,0,1,40708.28
2025-10-03 10:00:00,42330.18,18.1,13.9,20.6,18.3,18.51,10,10,2025,4,0,1,41165.71
2025-10-03 11:00:00,43184.29,19.4,15.0,21.7,20.3,19.84,11,10,2025,4,0,1,40864.79
2025-10-03 12:00:00,40678.55,22.5,17.5,21.1,22.5,21.19,12,10,2025,4,0,1,39636.57
2025-10-03 13:00:00,40675.43,22.8,18.9,18.9,22.5,20.6,13,10,2025,4,0,1,41067.57
2025-10-03 14:00:00,42637.59,24.4,19.4,20.0,21.7,21.35,14,10,2025,4,0,1,41907.71
2025-10-03 15:00:00,42986.21,23.9,20.6,19.4,22.2,21.26,15,10,2025,4,0,1,41956.37
2025-10-03 16:00:00,42754.17,23.9,21.7,18.9,19.8,20.75,16,10,2025,4,0,1,42695.34
2025-10-03 17:00:00,42952.58,22.5,18.9,19.4,20.4,20.3,17,10,2025,4,0,1,43159.53
2025-10-03 18:00:00,43283.18,21.7,16.1,20.0,20.6,19.96,18,10,2025,4,0,1,43657.47
2025-10-03 19:00:00,43462.18,20.6,13.9,18.9,19.4,18.68,19,10,2025,4,0,0,43901.91
2025-10-03 20:00:00,42170.76,18.9,11.4,17.8,18.9,17.34,20,10,2025,4,0,0,42763.06
2025-10-03 21:00:00,40702.57,18.3,10.6,17.8,17.8,16.84,21,10,2025,4,0,0,41206.16
2025-10-03 22:00:00,38831.97,16.4,7.5,17.2,17.2,15.54,22,10,2025,4,0,0,39601.14
2025-10-03 23:00:00,37196.67,17.2,6.1,17.2,16.9,15.47,23,10,2025,4,0,0,37857.1
2025-10-04 00:00:00,35023.47,15.8,5.0,17.5,17.2,15.14,0,10,2025,5,1,0,35375.03
2025-10-04 01:00:00,33564.78,12.8,5.0,17.8,17.2,14.51,1,10,2025,5,1,0,33968.02
2025-10-04 02:00:00,32253.9,11.1,2.8,17.8,16.7,13.66,2,10,2025,5,1,0,32634.81
2025-10-04 03:00:00,31173.25,12.2,2.5,18.3,16.1,13.97,3,10,2025,5,1,0,31816.44
2025-10-04 04:00:00,30700.19,11.7,1.7,18.3,15.0,13.5,4,10,2025,5,1,0,31570.61
2025-10-04 05:00:00,31042.07,10.0,0.0,16.7,14.4,12.06,5,10,2025,5,1,0,31941.08
2025-10-04 06:00:00,31240.82,10.6,0.6,16.1,16.7,12.52,6,10,2025,5,1,0,32712.0
2025-10-04 07:00:00,31591.97,11.4,4.4,16.7,16.7,13.53,7,10,2025,5,1,0,34317.13
2025-10-04 08:00:00,35155.32,13.3,10.0,18.3,17.5,15.64,8,10,2025,5,1,1,39228.53
2025-10-04 09:00:00,37495.0,15.8,13.9,20.0,18.9,17.81,9,10,2025,5,1,1,41825.61
2025-10-04 10:00:00,38961.21,20.0,18.1,21.1,19.4,20.04,10,10,2025,5,1,1,42330.18
2025-10-04 11:00:00,39672.56,21.7,20.0,21.7,20.6,21.22,11,10,2025,5,1,1,43184.29
2025-10-04 12:00:00,38571.68,22.2,20.6,21.7,22.5,21.82,12,10,2025,5,1,1,40678.55
2025-10-04 13:00:00,39211.93,21.7,22.2,18.3,21.1,20.3,13,10,2025,5,1,1,40675.43
2025-10-04 14:00:00,39276.8,22.2,22.8,18.3,22.2,20.73,14,10,2025,5,1,1,42637.59
2025-10-04 15:00:00,38738.94,22.5,22.8,19.4,22.2,21.24,15,10,2025,5,1,1,42986.21
2025-10-04 16:00:00,38743.98,21.1,22.5,20.0,22.2,21.09,16,10,2025,5,1,1,42754.17
2025-10-04 17:00:00,39427.8,20.0,20.0,19.4,21.7,20.1,17,10,2025,5,1,1,42952.58
2025-10-04 18:00:00,40872.08,18.9,14.4,18.3,19.4,18.08,18,10,2025,5,1,1,43283.18
2025-10-04 19:00:00,41523.19,17.8,13.9,17.8,17.5,17.16,19,10,2025,5,1,0,43462.18
2025-10-04 20:00:00,40406.66,16.7,13.9,16.7,17.2,16.38,20,10,2025,5,1,0,42170.76
2025-10-04 21:00:00,38946.83,15.6,9.4,17.2,17.2,15.63,21,10,2025,5,1,0,40702.57
2025-10-04 22:00:00,37363.86,13.9,7.2,17.2,16.7,14.78,22,10,2025,5,1,0,38831.97
2025-10-04 23:00:00,35354.74,13.3,5.0,17.5,15.6,14.2,23,10,2025,5,1,0,37196.67
2025-10-05 00:00:00,33236.65,12.2,5.6,17.8,15.0,14.01,0,10,2025,6,1,0,35023.47
2025-10-05 01:00:00,31840.14,10.0,2.8,16.9,16.1,12.9,1,10,2025,6,1,0,33564.78
2025-10-05 02:00:00,30257.09,10.0,2.8,17.5,16.1,13.14,2,10,2025,6,1,0,32253.9
2025-10-05 03:00:00,29403.07,8.3,2.2,17.5,15.0,12.4,3,10,2025,6,1,0,31173.25
2025-10-05 04:00:00,28845.71,8.6,1.1,17.5,15.0,12.32,4,10,2025,6,1,0,30700.19
2025-10-05 05:00:00,28931.25,7.8,1.7,17.8,14.4,12.21,5,10,2025,6,1,0,31042.07
2025-10-05 06:00:00,28756.77,7.5,1.9,17.2,13.9,11.82,6,10,2025,6,1,0,31240.82
2025-10-05 07:00:00,27902.3,8.6,5.0,17.8,14.4,12.9,7,10,2025,6,1,0,31591.97
2025-10-05 08:00:00,28981.08,13.1,10.6,18.3,16.5,15.49,8,10,2025,6,1,1,35155.32
2025-10-05 09:00:00,30571.57,15.6,15.6,19.4,16.7,17.34,9,10,2025,6,1,1,37495.0
2025-10-05 10:00:00,32254.79,16.1,19.4,19.4,19.4,18.58,10,10,2025,6,1,1,38961.21
2025-10-05 11:00:00,33109.71,17.5,20.6,20.0,20.0,19.46,11,10,2025,6,1,1,39672.56
2025-10-05 12:00:00,32997.02,18.9,21.7,21.1,21.7,20.76,12,10,2025,6,1,1,38571.68
2025-10-05 13:00:00,33497.11,19.4,23.9,21.1,22.2,21.32,13,10,2025,6,1,1,39211.93
2025-10-05 14:00:00,33375.9,20.0,23.9,21.7,22.8,21.83,14,10,2025,6,1,1,39276.8
2025-10-05 15:00:00,33230.95,20.0,23.3,20.6,22.8,21.3,15,10,2025,6,1,1,38738.94
2025-10-05 16:00:00,33351.84,20.0,22.8,21.1,21.7,21.2,16,10,2025,6,1,1,38743.98
2025-10-05 17:00:00,34360.73,18.9,20.6,21.1,21.1,20.48,17,10,2025,6,1,1,39427.8
2025-10-05 18:00:00,36773.1,17.2,17.5,20.6,20.6,19.28,18,10,2025,6,1,1,40872.08
2025-10-05 19:00:00,38014.48,15.6,16.7,20.0,18.9,18.18,19,10,2025,6,1,0,41523.19
2025-10-05 20:00:00,37407.49,14.4,15.6,18.9,16.7,16.84,20,10,2025,6,1,0,40406.66
2025-10-05 21:00:00,36364.1,12.5,13.3,17.8,16.1,15.46,21,10,2025,6,1,0,38946.83
2025-10-05 22:00:00,34942.31,11.7,8.9,17.8,15.6,14.5,22,10,2025,6,1,0,37363.86
2025-10-05 23:00:00,33130.11,10.0,8.3,17.8,13.9,13.65,23,10,2025,6,1,0,35354.74
2025-10-06 00:00:00,31562.14,8.9,6.7,17.8,13.3,13.01,0,10,2025,0,0,0,33236.65
2025-10-06 01:00:00,30331.64,7.5,5.0,18.9,13.3,12.84,1,10,2025,0,0,0,31840.14
2025-10-06 02:00:00,29305.48,7.2,4.4,18.9,12.8,12.58,2,10,2025,0,0,0,30257.09
2025-10-06 03:00:00,28533.47,6.7,3.3,18.9,12.8,12.29,3,10,2025,0,0,0,29403.07
2025-10-06 04:00:00,28618.04,5.0,3.3,17.8,12.8,11.42,4,10,2025,0,0,0,28845.71
2025-10-06 05:00:00,29124.76,5.0,2.5,17.8,12.5,11.24,5,10,2025,0,0,0,28931.25
2025-10-06 06:00:00,30108.59,4.4,2.5,17.8,12.2,11.04,6,10,2025,0,0,0,28756.77
2025-10-06 07:00:00,32398.87,5.6,6.7,18.3,12.5,12.23,7,10,2025,0,0,0,27902.3
2025-10-06 08:00:00,37605.69,8.9,12.5,19.4,14.4,14.74,8,10,2025,0,0,1,28981.08
2025-10-06 09:00:00,40072.28,12.5,16.9,20.0,16.7,17.0,9,10,2025,0,0,1,30571.57
2025-10-06 10:00:00,40835.53,16.7,20.6,21.1,19.4,19.58,10,10,2025,0,0,1,32254.79
2025-10-06 11:00:00,41325.2,18.9,22.2,21.1,21.7,20.84,11,10,2025,0,0,1,33109.71
2025-10-06 12:00:00,39833.54,20.6,22.8,22.5,22.5,22.07,12,10,2025,0,0,1,32997.02
2025-10-06 13:00:00,40804.1,21.7,23.9,22.5,23.3,22.67,13,10,2025,0,0,1,33497.11
2025-10-06 14:00:00,41811.9,22.2,23.9,22.8,24.4,23.14,14,10,2025,0,0,1,33375.9
2025-10-06 15:00:00,41803.83,22.5,23.9,22.5,24.4,23.09,15,10,2025,0,0,1,33230.95
2025-10-06 16:00:00,42157.45,22.8,22.5,22.5,23.3,22.74,16,10,2025,0,0,1,33351.84
2025-10-06 17:00:00,42713.41,22.2,20.0,22.2,22.5,21.93,17,10,2025,0,0,1,34360.73
2025-10-06 18:00:00,43147.1,18.9,17.5,21.7,21.7,20.37,18,10,2025,0,0,1,36773.1
2025-10-06 19:00:00,43189.43,17.8,16.1,21.1,19.4,19.18,19,10,2025,0,0,0,38014.48
2025-10-06 20:00:00,42001.82,16.1,13.9,21.1,18.9,18.33,20,10,2025,0,0,0,37407.49
2025-10-06 21:00:00,40637.79,14.4,10.6,20.6,17.8,16.99,21,10,2025,0,0,0,36364.1
2025-10-06 22:00:00,38912.55,12.2,8.3,20.0,17.8,15.86,22,10,2025,0,0,0,34942.31
2025-10-06 23:00:00,36843.11,11.1,8.1,20.0,17.8,15.55,23,10,2025,0,0,0,33130.11
2025-10-07 00:00:00,35052.46,10.0,7.5,20.0,17.2,15.06,0,10,2025,1,0,0,31562.14
2025-10-07 01:00:00,33398.04,7.8,5.6,19.4,17.2,13.99,1,10,2025,1,0,0,30331.64
2025-10-07 02:00:00,32328.27,8.1,4.4,18.3,17.5,13.5,2,10,2025,1,0,0,29305.48
2025-10-07 03:00:00,31224.72,7.5,4.4,17.5,17.8,13.1,3,10,2025,1,0,0,28533.47
2025-10-07 04:00:00,31326.7,6.1,2.8,17.2,17.2,12.26,4,10,2025,1,0,0,28618.04
2025-10-07 05:00:00,31484.82,6.7,2.2,17.2,17.2,12.32,5,10,2025,1,0,0,29124.76
2025-10-07 06:00:00,32123.14,6.7,2.2,17.2,17.2,12.32,6,10,2025,1,0,0,30108.59
2025-10-07 07:00:00,34161.69,6.1,6.9,17.2,17.2,12.88,7,10,2025,1,0,0,32398.87
2025-10-07 08:00:00,39113.22,9.4,12.5,17.5,17.2,14.66,8,10,2025,1,0,1,37605.69
2025-10-07 09:00:00,41532.63,11.7,16.9,17.8,17.2,16.02,9,10,2025,1,0,1,40072.28
2025-10-07 10:00:00,42333.42,16.1,19.4,17.8,17.3,17.52,10,10,2025,1,0,1,40835.53
2025-10-07 11:00:00,43109.84,20.0,21.7,18.9,18.3,19.47,11,10,2025,1,0,1,41325.2
2025-10-07 12:00:00,41209.11,22.2,22.2,18.6,19.4,20.2,12,10,2025,1,0,1,39833.54
2025-10-07 13:00:00,41808.77,22.2,22.5,18.9,21.1,20.7,13,10,2025,1,0,1,40804.1
2025-10-07 14:00:00,42642.96,22.8,21.9,18.3,22.2,20.74,14,10,2025,1,0,1,41811.9
2025-10-07 15:00:00,42679.59,22.8,22.2,17.8,22.2,20.59,15,10,2025,1,0,1,41803.83
2025-10-07 16:00:00,42584.72,22.5,21.1,17.8,20.7,20.05,16,10,2025,1,0,1,42157.45
2025-10-07 17:00:00,42968.81,22.2,19.4,17.8,20.6,19.7,17,10,2025,1,0,1,42713.41
2025-10-07 18:00:00,43213.43,22.2,17.5,17.8,17.8,18.86,18,10,2025,1,0,1,43147.1
2025-10-07 19:00:00,43267.58,21.1,16.1,17.8,17.2,18.25,19,10,2025,1,0,0,43189.43
2025-10-07 20:00:00,41954.8,20.0,14.2,17.8,16.7,17.59,20,10,2025,1,0,0,42001.82
2025-10-07 21:00:00,40606.16,20.0,8.9,17.8,16.1,16.68,21,10,2025,1,0,0,40637.79
2025-10-07 22:00:00,38639.39,17.2,8.9,17.5,15.0,15.64,22,10,2025,1,0,0,38912.55
2025-10-07 23:00:00,36866.42,15.0,7.8,17.2,15.0,14.8,23,10,2025,1,0,0,36843.11
2025-10-08 00:00:00,34628.58,15.0,7.2,16.5,14.7,14.37,0,10,2025,2,0,0,35052.46
2025-10-08 01:00:00,33135.95,15.0,6.1,15.6,13.9,13.68,1,10,2025,2,0,0,33398.04
2025-10-08 02:00:00,31911.23,14.4,5.0,14.4,12.8,12.67,2,10,2025,2,0,0,32328.27
2025-10-08 03:00:00,31091.05,13.9,5.6,13.9,12.5,12.38,3,10,2025,2,0,0,31224.72
2025-10-08 04:00:00,30901.48,13.9,4.4,13.9,12.2,12.14,4,10,2025,2,0,0,31326.7
2025-10-08 05:00:00,31262.58,12.6,4.4,13.9,12.2,11.81,5,10,2025,2,0,0,31484.82
2025-10-08 06:00:00,32126.75,12.2,2.8,13.9,12.2,11.47,6,10,2025,2,0,0,32123.14
2025-10-08 07:00:00,33966.57,12.2,6.4,13.9,12.2,12.01,7,10,2025,2,0,0,34161.69
2025-10-08 08:00:00,38927.87,12.6,12.5,14.4,12.5,13.28,8,10,2025,2,0,1,39113.22
2025-10-08 09:00:00,40917.95,13.3,18.3,15.6,13.9,15.09,9,10,2025,2,0,1,41532.63
2025-10-08 10:00:00,41477.13,14.6,21.7,15.6,15.6,16.26,10,10,2025,2,0,1,42333.42
2025-10-08 11:00:00,42161.01,15.6,22.8,16.7,17.5,17.5,11,10,2025,2,0,1,43109.84
2025-10-08 12:00:00,40847.71,16.1,22.8,17.2,17.8,17.89,12,10,2025,2,0,1,41209.11
2025-10-08 13:00:00,41076.84,13.5,23.3,17.8,19.6,17.91,13,10,2025,2,0,1,41808.77
2025-10-08 14:00:00,41755.93,11.7,22.8,17.8,18.3,17.12,14,10,2025,2,0,1,42642.96
2025-10-08 15:00:00,41555.97,12.2,22.5,17.5,18.9,17.2,15,10,2025,2,0,1,42679.59
2025-10-08 16:00:00,42111.21,12.8,21.1,17.2,18.3,16.9,16,10,2025,2,0,1,42584.72
2025-10-08 17:00:00,42632.64,12.2,18.3,17.2,17.2,16.11,17,10,2025,2,0,1,42968.81
2025-10-08 18:00:00,42993.39,12.2,16.7,16.1,16.1,15.22,18,10,2025,2,0,1,43213.43
2025-10-08 19:00:00,42916.44,11.7,15.0,16.1,15.0,14.62,19,10,2025,2,0,0,43267.58
2025-10-08 20:00:00,41867.54,11.1,11.9,16.1,13.6,13.72,20,10,2025,2,0,0,41954.8
2025-10-08 21:00:00,40544.49,11.1,8.3,17.2,13.3,13.56,21,10,2025,2,0,0,40606.16
2025-10-08 22:00:00,38950.03,11.1,10.0,16.1,12.8,13.28,22,10,2025,2,0,0,38639.39
2025-10-08 23:00:00,36876.71,11.1,10.6,13.9,12.5,12.42,23,10,2025,2,0,0,36866.42
2025-10-09 00:00:00,34716.02,10.0,10.0,14.4,12.2,12.2,0,10,2025,3,0,0,34628.58
2025-10-09 01:00:00,33257.08,9.4,8.9,13.9,12.5,11.74,1,10,2025,3,0,0,33135.95
2025-10-09 02:00:00,31972.7,8.9,8.3,13.9,12.8,11.59,2,10,2025,3,0,0,31911.23
2025-10-09 03:00:00,31161.06,9.4,6.7,13.9,12.2,11.36,3,10,2025,3,0,0,31091.05
2025-10-09 04:00:00,31117.44,8.9,7.2,13.9,11.1,11.08,4,10,2025,3,0,0,30901.48
2025-10-09 05:00:00,31373.78,8.9,6.1,12.8,11.1,10.48,5,10,2025,3,0,0,31262.58
2025-10-09 06:00:00,32266.5,8.9,5.0,12.8,10.6,10.22,6,10,2025,3,0,0,32126.75
2025-10-09 07:00:00,33893.53,10.0,7.2,12.8,10.6,10.82,7,10,2025,3,0,0,33966.57
2025-10-09 08:00:00,38772.59,10.0,11.9,12.8,12.2,11.84,8,10,2025,3,0,1,38927.87
2025-10-09 09:00:00,41405.43,10.6,16.9,13.9,13.3,13.4,9,10,2025,3,0,1,40917.95
2025-10-09 10:00:00,42679.08,11.7,17.8,13.9,16.7,14.5,10,10,2025,3,0,1,41477.13
2025-10-09 11:00:00,42700.55,12.2,18.3,14.4,17.8,15.12,11,10,2025,3,0,1,42161.01
2025-10-09 12:00:00,41241.08,12.5,20.0,15.0,18.9,15.9,12,10,2025,3,0,1,40847.71
2025-10-09 13:00:00,41617.45,13.3,19.6,15.6,19.4,16.39,13,10,2025,3,0,1,41076.84
2025-10-09 14:00:00,42591.7,12.8,18.1,17.5,19.4,16.79,14,10,2025,3,0,1,41755.93
2025-10-09 15:00:00,41986.02,13.9,15.0,17.2,18.3,16.26,15,10,2025,3,0,1,41555.97
2025-10-09 16:00:00,42119.28,12.5,13.9,17.2,18.9,15.87,16,10,2025,3,0,1,42111.21
2025-10-09 17:00:00,42625.47,12.5,12.2,17.2,18.9,15.61,17,10,2025,3,0,1,42632.64
2025-10-09 18:00:00,42820.16,11.7,9.4,17.2,18.3,14.88,18,10,2025,3,0,1,42993.39
2025-10-09 19:00:00,42677.96,11.1,8.6,16.3,17.2,14.02,19,10,2025,3,0,0,42916.44
2025-10-09 20:00:00,41779.04,10.6,7.2,14.4,15.6,12.61,20,10,2025,3,0,0,41867.54
2025-10-09 21:00:00,40745.26,9.4,6.1,15.6,14.4,12.38,21,10,2025,3,0,0,40544.49
2025-10-09 22:00:00,38769.1,9.4,6.9,16.1,13.3,12.49,22,10,2025,3,0,0,38950.03
2025-10-09 23:00:00,36834.3,10.0,6.1,15.6,12.5,12.16,23,10,2025,3,0,0,36876.71
2025-10-10 00:00:00,34554.82,10.0,6.7,15.6,12.2,12.18,0,10,2025,4,0,0,34716.02
2025-10-10 01:00:00,32942.53,8.9,7.2,14.4,12.2,11.5,1,10,2025,4,0,0,33257.08
2025-10-10 02:00:00,31963.77,9.4,6.1,13.9,11.7,11.16,2,10,2025,4,0,0,31972.7
2025-10-10 03:00:00,31143.98,8.9,5.0,13.3,11.1,10.52,3,10,2025,4,0,0,31161.06
2025-10-10 04:00:00,31033.95,8.9,3.3,12.8,10.6,9.96,4,10,2025,4,0,0,31117.44
2025-10-10 05:00:00,31323.15,8.3,2.8,12.8,10.6,9.74,5,10,2025,4,0,0,31373.78
2025-10-10 06:00:00,32285.2,7.2,2.2,12.2,10.0,9.01,6,10,2025,4,0,0,32266.5
2025-10-10 07:00:00,34193.25,6.9,4.4,12.8,10.0,9.51,7,10,2025,4,0,0,33893.53
2025-10-10 08:00:00,39014.46,10.0,7.2,15.0,12.5,12.08,8,10,2025,4,0,1,38772.59
2025-10-10 09:00:00,40881.05,10.6,7.8,17.8,15.6,14.06,9,10,2025,4,0,1,41405.43
2025-10-10 10:00:00,41172.3,12.5,8.9,18.3,17.5,15.28,10,10,2025,4,0,1,42679.08
2025-10-10 11:00:00,41469.07,12.5,10.6,18.9,19.4,16.15,11,10,2025,4,0,1,42700.55
2025-10-10 12:00:00,39085.0,13.3,11.1,18.9,21.1,16.77,12,10,2025,4,0,1,41241.08
2025-10-10 13:00:00,39264.53,13.9,12.2,18.9,22.2,17.3,13,10,2025,4,0,1,41617.45
2025-10-10 14:00:00,40991.18,14.4,12.2,19.4,22.2,17.63,14,10,2025,4,0,1,42591.7
2025-10-10 15:00:00,40267.81,13.9,11.7,18.9,22.2,17.23,15,10,2025,4,0,1,41986.02
2025-10-10 16:00:00,40887.49,15.0,11.1,18.9,22.2,17.42,16,10,2025,4,0,1,42119.28
2025-10-10 17:00:00,41829.43,14.4,10.6,18.9,21.7,17.09,17,10,2025,4,0,1,42625.47
2025-10-10 18:00:00,42594.18,12.2,8.1,17.8,19.4,15.26,18,10,2025,4,0,1,42820.16
2025-10-10 19:00:00,42463.11,11.1,7.5,17.8,18.3,14.68,19,10,2025,4,0,0,42677.96
2025-10-10 20:00:00,41252.88,10.6,5.6,17.8,17.8,14.17,20,10,2025,4,0,0,41779.04
2025-10-10 21:00:00,40124.18,9.4,3.9,17.8,17.5,13.56,21,10,2025,4,0,0,40745.26
2025-10-10 22:00:00,38653.22,7.5,3.9,17.8,17.2,13.02,22,10,2025,4,0,0,38769.1
2025-10-10 23:00:00,36766.17,6.7,1.9,17.8,17.2,12.52,23,10,2025,4,0,0,36834.3
2025-10-11 00:00:00,34634.74,6.7,1.7,17.8,16.1,12.27,0,10,2025,5,1,0,34554.82
2025-10-11 01:00:00,33006.43,4.4,2.5,17.8,15.6,11.72,1,10,2025,5,1,0,32942.53
2025-10-11 02:00:00,31487.68,4.4,2.2,16.1,12.8,10.43,2,10,2025,5,1,0,31963.77
2025-10-11 03:00:00,30508.58,2.8,0.6,16.1,12.5,9.73,3,10,2025,5,1,0,31143.98
2025-10-11 04:00:00,30298.31,2.5,0.0,16.7,12.5,9.8,4,10,2025,5,1,0,31033.95
2025-10-11 05:00:00,30574.1,2.2,-0.6,16.7,12.8,9.7,5,10,2025,5,1,0,31323.15
2025-10-11 06:00:00,30844.91,1.9,-2.2,16.1,13.3,9.25,6,10,2025,5,1,0,32285.2
2025-10-11 07:00:00,31144.63,1.7,2.5,16.7,11.9,9.86,7,10,2025,5,1,0,34193.25
2025-10-11 08:00:00,34720.43,4.4,6.1,16.7,13.3,11.35,8,10,2025,5,1,1,39014.46
2025-10-11 09:00:00,36391.06,8.3,7.8,16.7,18.3,13.58,9,10,2025,5,1,1,40881.05
2025-10-11 10:00:00,38412.33,11.7,10.0,16.1,19.4,14.74,10,10,2025,5,1,1,41172.3
2025-10-11 11:00:00,39248.03,13.3,11.1,17.2,20.6,15.99,11,10,2025,5,1,1,41469.07
2025-10-11 12:00:00,38220.03,14.4,12.2,16.1,21.7,16.21,12,10,2025,5,1,1,39085.0
2025-10-11 13:00:00,38951.46,15.6,13.3,16.1,22.2,16.78,13,10,2025,5,1,1,39264.53
2025-10-11 14:00:00,39169.04,15.6,13.9,15.0,22.8,16.55,14,10,2025,5,1,1,40991.18
2025-10-11 15:00:00,38657.4,15.0,14.4,13.3,22.8,15.79,15,10,2025,5,1,1,40267.81
2025-10-11 16:00:00,38804.18,13.9,13.9,12.8,22.8,15.24,16,10,2025,5,1,1,40887.49
2025-10-11 17:00:00,39843.18,12.8,11.9,12.8,21.7,14.44,17,10,2025,5,1,1,41829.43
2025-10-11 18:00:00,41348.61,12.2,9.4,13.3,20.6,13.9,18,10,2025,5,1,1,42594.18
2025-10-11 19:00:00,41268.78,11.1,8.3,13.3,19.4,13.22,19,10,2025,5,1,0,42463.11
2025-10-11 20:00:00,39974.76,9.4,7.5,12.8,18.9,12.38,20,10,2025,5,1,0,41252.88
2025-10-11 21:00:00,38699.29,8.9,5.6,12.2,18.3,11.6,21,10,2025,5,1,0,40124.18
2025-10-11 22:00:00,37330.64,7.8,2.2,12.6,17.2,10.76,22,10,2025,5,1,0,38653.22
2025-10-11 23:00:00,35192.71,7.5,0.6,11.9,17.2,10.17,23,10,2025,5,1,0,36766.17
2025-10-12 00:00:00,33133.05,7.2,-0.6,11.1,16.1,9.37,0,10,2025,6,1,0,34634.74
2025-10-12 01:00:00,31487.89,7.2,-1.1,11.1,15.0,9.08,1,10,2025,6,1,0,33006.43
2025-10-12 02:00:00,30109.33,7.2,-1.7,10.0,13.9,8.32,2,10,2025,6,1,0,31487.68
2025-10-12 03:00:00,28983.72,7.2,-2.2,11.1,13.9,8.69,3,10,2025,6,1,0,30508.58
2025-10-12 04:00:00,28750.15,7.2,-2.8,11.1,13.5,8.52,4,10,2025,6,1,0,30298.31
2025-10-12 05:00:00,28823.78,6.1,-3.9,11.1,12.8,7.94,5,10,2025,6,1,0,30574.1
2025-10-12 06:00:00,28929.44,5.6,-2.8,9.4,12.8,7.3,6,10,2025,6,1,0,30844.91
2025-10-12 07:00:00,27707.02,5.6,-0.6,10.0,12.8,7.87,7,10,2025,6,1,0,31144.63
2025-10-12 08:00:00,28447.35,7.5,5.0,12.5,14.4,10.5,8,10,2025,6,1,1,34720.43
2025-10-12 09:00:00,30161.56,8.3,10.0,14.4,15.6,12.46,9,10,2025,6,1,1,36391.06
