DateTime,Ankara_Sicaklik,Erzurum_Sicaklik,Istanbul_Sicaklik,Izmir_Sicaklik
2025-07-25 15:00:00,32.2,28.3,34.4,41.1
2025-07-25 16:00:00,32.5,25.9,33.3,41.9
2025-07-25 17:00:00,32.2,23.0,32.5,40.0
2025-07-25 18:00:00,31.7,21.1,31.7,39.3
2025-07-25 19:00:00,29.4,21.1,30.0,37.5
2025-07-25 20:00:00,27.5,20.0,28.9,35.6
2025-07-25 21:00:00,26.1,18.3,27.8,34.3
2025-07-25 22:00:00,25.0,19.4,27.5,33.3
2025-07-25 23:00:00,22.8,18.3,27.2,32.6
2025-07-26 00:00:00,21.7,16.9,27.2,31.1
2025-07-26 01:00:00,20.0,16.1,26.7,30.6
2025-07-26 02:00:00,18.3,15.0,26.7,30.0
2025-07-26 03:00:00,17.8,14.4,25.6,30.0
2025-07-26 04:00:00,16.7,13.3,26.1,30.0
2025-07-26 05:00:00,15.0,12.8,26.1,29.4
2025-07-26 06:00:00,16.7,17.5,26.1,28.9
2025-07-26 07:00:00,18.9,19.4,27.5,30.6
2025-07-26 08:00:00,22.5,21.1,29.4,32.2
2025-07-26 09:00:00,24.4,22.5,31.7,32.8
2025-07-26 10:00:00,25.6,23.9,32.8,34.4
2025-07-26 11:00:00,27.5,26.1,33.3,35.7
2025-07-26 12:00:00,28.3,27.2,33.9,37.5
2025-07-26 13:00:00,30.6,28.3,33.9,37.8
2025-07-26 14:00:00,31.7,28.9,33.3,39.3
2025-07-26 15:00:00,32.5,30.0,33.3,40.0
2025-07-26 16:00:00,32.2,31.1,32.8,40.7
2025-07-26 17:00:00,32.2,28.3,32.5,40.6
2025-07-26 18:00:00,31.7,25.6,31.7,39.4
2025-07-26 19:00:00,29.4,25.0,30.6,37.5
2025-07-26 20:00:00,27.5,22.5,28.3,35.6
2025-07-26 21:00:00,26.7,18.1,27.5,35.0
2025-07-26 22:00:00,24.4,17.5,27.2,33.9
2025-07-26 23:00:00,23.3,17.5,27.2,32.5
2025-07-27 00:00:00,21.9,18.6,26.7,31.1
2025-07-27 01:00:00,20.0,17.5,26.1,30.6
2025-07-27 02:00:00,18.9,16.1,26.1,29.4
2025-07-27 03:00:00,17.8,13.9,26.1,28.3
2025-07-27 04:00:00,17.5,12.2,25.6,27.8
2025-07-27 05:00:00,17.2,12.2,25.0,27.2
2025-07-27 06:00:00,17.5,15.0,25.0,25.6
2025-07-27 07:00:00,20.6,18.6,26.1,27.5
2025-07-27 08:00:00,23.3,22.5,27.5,29.4
2025-07-27 09:00:00,25.0,24.4,29.4,31.9
2025-07-27 10:00:00,26.7,26.1,31.7,34.4
2025-07-27 11:00:00,28.9,28.1,32.5,36.1
2025-07-27 12:00:00,30.6,30.0,31.7,37.2
2025-07-27 13:00:00,32.2,32.5,34.4,38.3
2025-07-27 14:00:00,33.9,33.9,34.4,39.4
2025-07-27 15:00:00,35.0,32.8,32.8,38.3
2025-07-27 16:00:00,36.1,32.8,32.8,37.8
2025-07-27 17:00:00,36.1,31.7,32.2,36.9
2025-07-27 18:00:00,35.6,30.6,31.1,35.6
2025-07-27 19:00:00,33.3,28.3,29.4,33.3
2025-07-27 20:00:00,31.1,25.0,27.5,32.2
2025-07-27 21:00:00,28.1,22.5,26.1,27.8
2025-07-27 22:00:00,25.6,20.6,26.1,26.7
2025-07-27 23:00:00,25.6,18.1,26.1,25.6
2025-07-28 00:00:00,26.1,16.1,25.6,23.3
2025-07-28 01:00:00,24.4,14.4,25.0,22.8
2025-07-28 02:00:00,22.8,13.9,24.4,22.8
2025-07-28 03:00:00,20.6,14.4,23.3,22.2
2025-07-28 04:00:00,21.1,13.9,23.3,21.1
2025-07-28 05:00:00,18.3,13.1,23.3,20.6
2025-07-28 06:00:00,19.4,14.4,23.3,20.6
2025-07-28 07:00:00,21.9,18.9,25.6,23.1
2025-07-28 08:00:00,26.1,23.1,26.1,26.7
2025-07-28 09:00:00,29.4,25.6,26.7,28.9
2025-07-28 10:00:00,33.1,27.8,27.8,32.5
2025-07-28 11:00:00,36.1,31.1,29.4,35.0
2025-07-28 12:00:00,37.5,32.5,30.6,37.5
2025-07-28 13:00:00,38.9,32.5,31.7,38.9
2025-07-28 14:00:00,39.4,32.5,32.8,38.9
2025-07-28 15:00:00,40.0,31.1,32.5,38.0
2025-07-28 16:00:00,40.0,29.6,33.9,36.7
2025-07-28 17:00:00,38.9,28.9,33.9,35.0
2025-07-28 18:00:00,38.3,28.3,32.5,33.3
2025-07-28 19:00:00,36.1,23.6,30.6,31.7
2025-07-28 20:00:00,34.4,21.7,28.9,29.4
2025-07-28 21:00:00,33.3,20.6,27.8,28.3
2025-07-28 22:00:00,32.2,21.1,27.8,26.7
2025-07-28 23:00:00,31.1,18.9,27.8,25.0
2025-07-29 00:00:00,29.4,17.2,27.8,24.4
2025-07-29 01:00:00,27.5,16.1,26.7,23.3
2025-07-29 02:00:00,27.2,15.6,25.6,23.3
2025-07-29 03:00:00,24.4,13.9,26.1,22.8
2025-07-29 04:00:00,23.9,12.5,25.0,22.5
2025-07-29 05:00:00,22.5,11.7,25.0,21.7
2025-07-29 06:00:00,23.1,13.9,24.4,21.1
2025-07-29 07:00:00,24.4,18.9,26.7,23.1
2025-07-29 08:00:00,28.1,22.5,28.1,25.6
2025-07-29 09:00:00,30.6,25.6,28.9,28.3
2025-07-29 10:00:00,33.3,28.3,28.3,31.7
2025-07-29 11:00:00,36.7,31.1,28.9,32.8
2025-07-29 12:00:00,37.2,31.7,29.4,34.4
2025-07-29 13:00:00,37.8,31.7,30.0,35.6
2025-07-29 14:00:00,37.8,31.7,30.0,36.1
2025-07-29 15:00:00,37.8,31.1,31.7,36.1
2025-07-29 16:00:00,37.8,31.1,32.5,36.1
2025-07-29 17:00:00,37.8,30.6,32.5,34.4
2025-07-29 18:00:00,37.2,27.8,33.1,33.3
2025-07-29 19:00:00,35.6,26.1,29.4,32.5
2025-07-29 20:00:00,31.7,23.3,28.3,30.0
2025-07-29 21:00:00,30.6,21.1,27.8,28.3
2025-07-29 22:00:00,26.7,18.9,27.8,26.7
2025-07-29 23:00:00,25.6,17.2,28.1,25.0
2025-07-30 00:00:00,26.1,16.7,27.5,23.3
2025-07-30 01:00:00,23.1,14.4,27.2,23.1
2025-07-30 02:00:00,21.7,13.3,27.2,22.2
2025-07-30 03:00:00,21.1,12.8,27.2,21.1
2025-07-30 04:00:00,20.0,11.1,27.2,20.0
2025-07-30 05:00:00,18.3,11.7,27.2,20.0
2025-07-30 06:00:00,20.0,13.9,27.2,19.4
2025-07-30 07:00:00,22.5,18.3,27.2,23.1
2025-07-30 08:00:00,26.1,23.1,27.5,26.7
2025-07-30 09:00:00,28.9,26.7,28.1,30.0
2025-07-30 10:00:00,31.7,29.4,28.3,31.7
2025-07-30 11:00:00,33.3,31.7,27.8,32.8
2025-07-30 12:00:00,35.6,33.3,27.8,34.4
2025-07-30 13:00:00,37.2,33.9,27.8,35.6
2025-07-30 14:00:00,38.1,33.9,28.3,36.1
2025-07-30 15:00:00,37.8,33.9,30.0,37.5
2025-07-30 16:00:00,37.8,33.9,29.4,36.7
2025-07-30 17:00:00,37.5,33.3,29.4,35.0
2025-07-30 18:00:00,37.2,31.7,27.8,33.9
2025-07-30 19:00:00,35.6,26.9,27.2,31.7
2025-07-30 20:00:00,31.9,24.4,26.7,31.1
2025-07-30 21:00:00,28.9,25.0,26.1,28.6
2025-07-30 22:00:00,28.3,23.3,26.1,26.1
2025-07-30 23:00:00,26.7,23.3,26.1,25.6
2025-07-31 00:00:00,26.1,21.9,25.6,25.0
2025-07-31 01:00:00,25.0,21.7,25.0,23.9
2025-07-31 02:00:00,23.9,23.3,25.0,23.9
2025-07-31 03:00:00,23.9,21.7,25.0,22.5
2025-07-31 04:00:00,23.3,22.8,25.0,22.8
2025-07-31 05:00:00,22.8,19.4,25.0,22.2
2025-07-31 06:00:00,22.2,18.9,25.0,22.5
2025-07-31 07:00:00,23.3,22.5,26.7,23.9
2025-07-31 08:00:00,25.6,26.7,27.5,26.7
2025-07-31 09:00:00,26.7,28.9,27.5,29.4
2025-07-31 10:00:00,28.3,29.4,28.3,31.1
2025-07-31 11:00:00,29.4,31.7,29.4,32.5
2025-07-31 12:00:00,31.7,32.2,30.6,33.3
2025-07-31 13:00:00,32.2,32.2,31.1,34.4
2025-07-31 14:00:00,33.3,30.0,31.1,35.0
2025-07-31 15:00:00,34.4,27.8,30.0,35.0
2025-07-31 16:00:00,33.9,30.0,29.4,34.4
2025-07-31 17:00:00,33.9,28.1,28.9,33.9
2025-07-31 18:00:00,33.3,26.7,27.8,33.3
2025-07-31 19:00:00,32.5,24.4,27.2,32.2
2025-07-31 20:00:00,31.1,21.9,26.1,31.1
2025-07-31 21:00:00,28.3,21.7,26.1,31.1
2025-07-31 22:00:00,27.5,22.2,25.6,29.4
2025-07-31 23:00:00,26.1,22.2,25.0,28.9
2025-08-01 00:00:00,25.0,22.8,25.0,27.8
2025-08-01 01:00:00,23.9,22.2,25.0,27.5
2025-08-01 02:00:00,22.8,21.7,24.4,26.7
2025-08-01 03:00:00,22.2,20.0,23.9,26.1
2025-08-01 04:00:00,22.2,21.1,23.9,26.1
2025-08-01 05:00:00,21.1,22.2,23.9,25.6
2025-08-01 06:00:00,21.7,22.5,24.4,25.0
2025-08-01 07:00:00,22.2,23.3,26.1,26.1
2025-08-01 08:00:00,22.8,23.9,27.2,27.5
2025-08-01 09:00:00,24.4,25.6,27.5,28.3
2025-08-01 10:00:00,26.1,25.0,28.9,30.0
2025-08-01 11:00:00,28.1,26.7,30.6,30.6
2025-08-01 12:00:00,28.9,28.9,28.3,31.7
2025-08-01 13:00:00,30.6,31.1,27.5,32.5
2025-08-01 14:00:00,32.2,30.0,27.8,33.3
2025-08-01 15:00:00,32.2,31.7,27.8,33.9
2025-08-01 16:00:00,31.7,32.2,27.8,35.0
2025-08-01 17:00:00,30.6,32.8,27.8,34.3
2025-08-01 18:00:00,28.9,31.1,27.8,33.3
2025-08-01 19:00:00,27.5,28.9,27.2,31.7
2025-08-01 20:00:00,25.6,27.2,26.1,29.4
2025-08-01 21:00:00,24.4,24.4,26.1,28.3
2025-08-01 22:00:00,23.9,24.4,26.1,27.5
2025-08-01 23:00:00,23.3,23.9,26.1,26.7
2025-08-02 00:00:00,22.8,23.3,26.1,26.1
2025-08-02 01:00:00,22.8,22.5,26.1,26.1
2025-08-02 02:00:00,22.5,21.1,26.1,26.1
2025-08-02 03:00:00,22.2,18.3,25.0,25.6
2025-08-02 04:00:00,22.2,20.0,25.0,25.0
2025-08-02 05:00:00,21.7,19.4,25.0,25.0
2025-08-02 06:00:00,21.1,18.6,25.6,25.0
2025-08-02 07:00:00,21.7,23.1,26.1,26.1
2025-08-02 08:00:00,22.8,25.0,27.2,27.5
2025-08-02 09:00:00,22.8,26.1,27.5,28.9
2025-08-02 10:00:00,23.3,27.5,28.3,30.6
2025-08-02 11:00:00,25.0,28.9,28.9,32.2
2025-08-02 12:00:00,25.0,31.1,28.1,32.5
2025-08-02 13:00:00,27.2,31.7,29.6,32.8
2025-08-02 14:00:00,28.3,31.1,29.4,33.3
2025-08-02 15:00:00,28.9,31.1,31.1,33.9
2025-08-02 16:00:00,28.9,30.0,30.6,33.3
2025-08-02 17:00:00,28.9,28.9,29.4,32.2
2025-08-02 18:00:00,28.9,27.5,28.9,31.5
2025-08-02 19:00:00,27.5,24.4,27.5,30.6
2025-08-02 20:00:00,27.2,22.5,27.2,30.0
2025-08-02 21:00:00,25.6,21.7,26.1,28.9
2025-08-02 22:00:00,23.9,18.3,26.1,27.8
2025-08-02 23:00:00,23.3,16.7,26.1,27.8
2025-08-03 00:00:00,22.8,14.4,25.0,26.7
2025-08-03 01:00:00,22.5,12.8,25.0,26.1
2025-08-03 02:00:00,21.7,13.3,24.4,24.4
2025-08-03 03:00:00,20.6,11.1,23.9,23.9
2025-08-03 04:00:00,19.4,10.6,23.3,25.0
2025-08-03 05:00:00,18.9,9.4,22.8,24.4
2025-08-03 06:00:00,20.0,13.9,23.3,24.4
2025-08-03 07:00:00,21.7,18.1,25.0,25.6
2025-08-03 08:00:00,24.4,22.8,26.7,27.2
2025-08-03 09:00:00,26.1,26.1,27.2,27.8
2025-08-03 10:00:00,27.5,27.5,27.5,28.9
2025-08-03 11:00:00,27.8,28.9,27.5,30.6
2025-08-03 12:00:00,26.0,30.0,28.9,32.5
2025-08-03 13:00:00,24.6,30.0,28.3,32.5
2025-08-03 14:00:00,26.9,31.1,31.1,33.9
2025-08-03 15:00:00,28.9,31.1,30.6,33.9
2025-08-03 16:00:00,28.9,31.1,30.6,33.9
2025-08-03 17:00:00,28.9,30.6,30.0,32.8
2025-08-03 18:00:00,28.9,29.4,28.9,32.2
2025-08-03 19:00:00,27.2,25.6,27.8,31.7
2025-08-03 20:00:00,25.6,21.9,27.2,30.6
2025-08-03 21:00:00,24.4,21.1,26.1,30.0
2025-08-03 22:00:00,23.9,20.0,26.1,28.9
2025-08-03 23:00:00,23.3,17.5,25.6,27.8
2025-08-04 00:00:00,22.5,17.2,25.0,27.2
2025-08-04 01:00:00,21.7,16.1,25.0,24.4
2025-08-04 02:00:00,21.1,16.1,23.9,23.9
2025-08-04 03:00:00,21.1,17.2,23.9,22.8
2025-08-04 04:00:00,20.6,16.1,23.3,22.5
2025-08-04 05:00:00,20.0,16.1,23.9,21.1
2025-08-04 06:00:00,20.6,18.3,23.9,22.5
2025-08-04 07:00:00,21.7,21.1,25.6,24.4
2025-08-04 08:00:00,23.3,24.4,27.5,26.9
2025-08-04 09:00:00,26.7,25.6,28.3,28.9
2025-08-04 10:00:00,27.5,27.5,30.0,31.1
2025-08-04 11:00:00,28.3,29.4,31.1,32.2
2025-08-04 12:00:00,28.9,30.0,31.1,33.1
2025-08-04 13:00:00,31.1,31.1,31.1,33.9
2025-08-04 14:00:00,32.2,32.2,32.2,35.0
2025-08-04 15:00:00,32.5,32.2,31.1,35.0
2025-08-04 16:00:00,32.5,32.5,31.1,35.6
2025-08-04 17:00:00,32.8,32.2,30.6,35.0
2025-08-04 18:00:00,32.5,30.6,29.4,33.3
2025-08-04 19:00:00,31.7,26.9,27.5,31.7
2025-08-04 20:00:00,29.4,24.4,27.2,29.4
2025-08-04 21:00:00,28.1,22.5,26.7,27.5
2025-08-04 22:00:00,27.2,22.5,26.1,27.2
2025-08-04 23:00:00,26.1,20.6,26.1,25.0
2025-08-05 00:00:00,25.6,20.0,26.1,23.9
2025-08-05 01:00:00,24.4,19.4,26.1,22.8
2025-08-05 02:00:00,23.9,19.4,25.0,22.5
2025-08-05 03:00:00,22.5,18.1,25.0,21.7
2025-08-05 04:00:00,22.5,16.1,25.0,21.1
2025-08-05 05:00:00,22.2,16.1,25.0,21.1
2025-08-05 06:00:00,22.5,16.7,25.0,21.1
2025-08-05 07:00:00,23.3,20.0,26.1,22.5
2025-08-05 08:00:00,26.1,23.3,27.2,25.6
2025-08-05 09:00:00,27.5,25.6,28.1,28.1
2025-08-05 10:00:00,29.4,26.7,30.0,31.1
2025-08-05 11:00:00,31.7,28.9,30.6,32.5
2025-08-05 12:00:00,32.5,30.6,31.7,34.4
2025-08-05 13:00:00,32.8,32.2,31.7,35.0
2025-08-05 14:00:00,33.3,32.8,31.7,35.0
2025-08-05 15:00:00,33.9,35.0,31.1,36.1
2025-08-05 16:00:00,33.9,35.0,30.0,36.1
2025-08-05 17:00:00,33.9,34.4,29.4,35.0
2025-08-05 18:00:00,33.9,32.5,28.3,34.4
2025-08-05 19:00:00,32.5,27.5,27.8,31.7
2025-08-05 20:00:00,31.1,24.7,27.2,30.6
2025-08-05 21:00:00,28.9,23.3,27.2,29.4
2025-08-05 22:00:00,28.3,21.4,26.1,29.4
2025-08-05 23:00:00,27.5,20.6,26.1,26.1
2025-08-06 00:00:00,26.7,17.5,26.1,25.0
2025-08-06 01:00:00,24.4,18.9,26.1,25.0
2025-08-06 02:00:00,23.3,16.9,26.1,23.9
2025-08-06 03:00:00,22.5,16.4,26.1,23.9
2025-08-06 04:00:00,22.2,14.4,25.6,23.9
2025-08-06 05:00:00,21.1,13.9,25.0,23.3
2025-08-06 06:00:00,21.7,16.7,25.0,22.8
2025-08-06 07:00:00,23.3,20.8,26.1,24.4
2025-08-06 08:00:00,25.6,24.4,26.7,26.7
2025-08-06 09:00:00,28.1,26.7,28.3,28.9
2025-08-06 10:00:00,29.4,28.3,29.4,30.6
2025-08-06 11:00:00,30.6,30.0,31.1,32.2
2025-08-06 12:00:00,32.2,32.2,32.5,33.3
2025-08-06 13:00:00,32.8,31.1,31.9,34.4
2025-08-06 14:00:00,34.4,32.6,31.7,35.0
2025-08-06 15:00:00,33.9,33.9,31.7,34.4
2025-08-06 16:00:00,35.0,33.9,31.7,33.9
2025-08-06 17:00:00,34.4,34.4,30.0,33.9
2025-08-06 18:00:00,33.9,31.1,27.8,32.8
2025-08-06 19:00:00,32.8,27.5,27.5,31.1
2025-08-06 20:00:00,31.1,27.2,27.2,30.6
2025-08-06 21:00:00,28.3,26.1,27.2,28.3
2025-08-06 22:00:00,28.3,25.0,27.2,28.1
2025-08-06 23:00:00,27.2,23.9,27.2,26.7
2025-08-07 00:00:00,26.1,23.9,26.9,26.1
2025-08-07 01:00:00,25.0,23.1,25.4,25.6
2025-08-07 02:00:00,22.8,23.3,25.0,25.0
2025-08-07 03:00:00,22.5,21.7,23.6,25.0
2025-08-07 04:00:00,22.5,20.0,24.4,25.6
2025-08-07 05:00:00,20.6,,25.0,27.2
2025-08-07 06:00:00,21.1,23.1,23.9,26.1
2025-08-07 07:00:00,23.3,25.6,23.1,27.5
2025-08-07 08:00:00,25.6,27.2,23.9,28.9
2025-08-07 09:00:00,27.2,27.5,25.0,30.6
2025-08-07 10:00:00,27.5,30.0,26.1,33.3
2025-08-07 11:00:00,29.4,31.7,28.1,34.4
2025-08-07 12:00:00,30.6,32.5,30.6,36.1
2025-08-07 13:00:00,31.7,33.3,31.7,37.5
2025-08-07 14:00:00,32.5,35.6,30.6,37.6
2025-08-07 15:00:00,32.8,34.4,30.6,38.9
2025-08-07 16:00:00,32.8,33.9,30.0,37.8
2025-08-07 17:00:00,32.8,32.8,29.4,37.5
2025-08-07 18:00:00,31.7,30.6,27.8,35.6
2025-08-07 19:00:00,29.4,27.5,27.2,34.4
2025-08-07 20:00:00,27.8,24.4,26.7,32.5
2025-08-07 21:00:00,26.7,23.9,26.1,31.1
2025-08-07 22:00:00,25.6,23.9,26.1,30.0
2025-08-07 23:00:00,24.4,22.5,26.1,29.4
2025-08-08 00:00:00,23.9,16.7,26.1,28.9
2025-08-08 01:00:00,22.2,14.4,26.1,28.9
2025-08-08 02:00:00,21.7,13.9,26.1,27.8
2025-08-08 03:00:00,21.1,13.3,26.1,27.8
2025-08-08 04:00:00,21.1,11.9,26.1,27.2
2025-08-08 05:00:00,20.6,11.7,25.0,27.2
2025-08-08 06:00:00,20.0,13.6,25.6,27.2
2025-08-08 07:00:00,22.2,18.3,26.1,27.5
2025-08-08 08:00:00,24.4,21.7,27.2,28.3
2025-08-08 09:00:00,26.1,23.3,28.3,30.6
2025-08-08 10:00:00,27.5,25.6,29.4,31.7
2025-08-08 11:00:00,28.9,27.5,30.0,33.3
2025-08-08 12:00:00,30.0,28.3,30.6,35.6
2025-08-08 13:00:00,30.6,30.0,30.0,36.7
2025-08-08 14:00:00,31.1,31.1,30.0,37.5
2025-08-08 15:00:00,32.2,28.9,29.4,37.8
2025-08-08 16:00:00,31.7,26.9,28.9,37.8
2025-08-08 17:00:00,31.1,25.0,28.9,37.5
2025-08-08 18:00:00,30.0,23.3,28.3,35.6
2025-08-08 19:00:00,28.3,22.8,27.5,33.3
2025-08-08 20:00:00,26.7,22.5,26.1,32.5
2025-08-08 21:00:00,25.6,21.7,26.1,31.7
2025-08-08 22:00:00,25.0,20.6,25.0,30.6
2025-08-08 23:00:00,23.9,19.4,25.0,30.0
2025-08-09 00:00:00,23.9,17.2,25.0,28.9
2025-08-09 01:00:00,22.5,17.5,23.9,28.9
2025-08-09 02:00:00,22.2,17.8,23.9,27.8
2025-08-09 03:00:00,21.1,17.8,23.9,27.8
2025-08-09 04:00:00,19.4,16.7,23.9,27.5
2025-08-09 05:00:00,18.9,16.1,23.9,27.2
2025-08-09 06:00:00,17.8,16.7,23.9,27.2
2025-08-09 07:00:00,21.1,19.4,25.0,27.2
2025-08-09 08:00:00,23.3,21.7,25.6,28.3
2025-08-09 09:00:00,26.1,22.8,27.5,30.0
2025-08-09 10:00:00,26.7,24.4,27.5,31.7
2025-08-09 11:00:00,27.5,26.7,28.3,34.4
2025-08-09 12:00:00,28.3,27.2,29.4,36.7
2025-08-09 13:00:00,29.4,27.8,30.0,36.9
2025-08-09 14:00:00,31.1,27.5,29.4,37.6
2025-08-09 15:00:00,32.2,27.5,29.4,38.9
2025-08-09 16:00:00,32.2,25.6,30.0,38.9
2025-08-09 17:00:00,31.1,21.3,28.9,38.9
2025-08-09 18:00:00,31.1,19.4,28.3,38.3
2025-08-09 19:00:00,30.6,17.8,27.2,36.7
2025-08-09 20:00:00,28.3,16.7,26.1,35.0
2025-08-09 21:00:00,26.7,16.7,26.1,33.3
2025-08-09 22:00:00,25.0,15.0,26.1,32.5
2025-08-09 23:00:00,23.9,15.0,25.0,31.1
2025-08-10 00:00:00,23.3,13.9,25.0,30.6
2025-08-10 01:00:00,22.5,13.3,25.0,30.0
2025-08-10 02:00:00,21.1,13.3,25.0,29.4
2025-08-10 03:00:00,18.9,12.5,25.0,28.9
2025-08-10 04:00:00,18.3,11.7,25.0,28.9
2025-08-10 05:00:00,17.5,12.2,25.0,28.3
2025-08-10 06:00:00,17.5,13.9,25.0,27.8
2025-08-10 07:00:00,20.0,17.2,25.6,28.3
2025-08-10 08:00:00,22.5,19.4,27.5,30.0
2025-08-10 09:00:00,24.4,21.7,28.9,31.9
2025-08-10 10:00:00,26.7,22.5,30.0,33.3
2025-08-10 11:00:00,27.5,24.4,31.1,36.9
2025-08-10 12:00:00,29.4,26.1,31.1,39.1
2025-08-10 13:00:00,30.0,26.7,31.1,40.7
2025-08-10 14:00:00,31.1,28.3,31.1,41.1
2025-08-10 15:00:00,32.2,28.3,31.1,40.0
2025-08-10 16:00:00,32.2,28.3,30.6,40.0
2025-08-10 17:00:00,32.2,26.9,30.0,39.4
2025-08-10 18:00:00,31.1,23.3,28.9,38.3
2025-08-10 19:00:00,30.0,22.2,27.8,37.2
2025-08-10 20:00:00,28.1,20.6,27.2,35.6
2025-08-10 21:00:00,26.1,19.4,26.7,34.4
2025-08-10 22:00:00,24.4,17.8,26.1,33.9
2025-08-10 23:00:00,23.3,17.2,26.1,32.8
2025-08-11 00:00:00,21.7,16.7,25.0,32.2
2025-08-11 01:00:00,20.6,16.1,25.0,31.7
2025-08-11 02:00:00,19.4,14.4,24.4,31.1
2025-08-11 03:00:00,18.3,15.0,23.9,30.0
2025-08-11 04:00:00,17.5,13.9,23.9,29.4
2025-08-11 05:00:00,17.2,12.2,23.9,28.9
2025-08-11 06:00:00,17.2,13.9,23.9,28.9
2025-08-11 07:00:00,18.3,17.5,25.0,28.9
2025-08-11 08:00:00,21.7,19.4,26.7,30.6
2025-08-11 09:00:00,23.3,21.7,28.3,32.2
2025-08-11 10:00:00,25.6,23.1,30.0,33.9
2025-08-11 11:00:00,27.5,24.4,30.6,35.6
2025-08-11 12:00:00,29.4,26.1,31.7,37.5
2025-08-11 13:00:00,31.1,27.2,32.2,38.9
2025-08-11 14:00:00,31.7,28.3,32.2,39.4
2025-08-11 15:00:00,32.5,28.9,32.2,41.1
2025-08-11 16:00:00,32.8,29.4,31.1,41.7
2025-08-11 17:00:00,32.8,28.3,30.6,40.6
2025-08-11 18:00:00,32.2,27.8,28.9,39.4
2025-08-11 19:00:00,30.6,25.0,27.8,37.5
2025-08-11 20:00:00,28.1,22.6,27.2,35.6
2025-08-11 21:00:00,26.7,21.7,26.1,33.9
2025-08-11 22:00:00,24.4,18.9,26.1,32.8
2025-08-11 23:00:00,22.8,18.3,26.1,32.8
2025-08-12 00:00:00,22.2,17.5,25.0,32.2
2025-08-12 01:00:00,20.6,17.2,25.0,31.1
2025-08-12 02:00:00,18.9,15.6,25.0,30.6
2025-08-12 03:00:00,17.8,13.3,25.0,30.0
2025-08-12 04:00:00,17.5,13.3,25.0,29.4
2025-08-12 05:00:00,17.2,14.4,25.0,28.3
2025-08-12 06:00:00,17.2,15.0,24.4,27.8
2025-08-12 07:00:00,18.9,16.7,26.1,28.3
2025-08-12 08:00:00,21.7,18.3,27.5,29.4
2025-08-12 09:00:00,22.8,20.6,28.3,31.7
2025-08-12 10:00:00,24.4,22.5,29.4,33.3
2025-08-12 11:00:00,26.7,22.8,30.6,35.6
2025-08-12 12:00:00,27.8,25.0,30.6,37.5
2025-08-12 13:00:00,28.3,26.1,30.0,38.9
2025-08-12 14:00:00,28.9,26.1,30.6,40.0
2025-08-12 15:00:00,30.0,27.5,30.0,40.7
2025-08-12 16:00:00,30.0,26.1,29.4,41.7
2025-08-12 17:00:00,30.6,25.6,28.9,41.7
2025-08-12 18:00:00,30.0,23.1,27.5,39.4
2025-08-12 19:00:00,28.9,20.6,26.7,38.0
2025-08-12 20:00:00,27.5,18.9,25.6,35.6
2025-08-12 21:00:00,25.0,17.5,25.0,33.9
2025-08-12 22:00:00,23.9,17.2,25.0,32.5
2025-08-12 23:00:00,23.3,15.6,25.0,32.2
2025-08-13 00:00:00,22.2,15.0,25.0,31.1
2025-08-13 01:00:00,21.1,15.6,25.0,30.0
2025-08-13 02:00:00,19.4,12.8,24.4,29.4
2025-08-13 03:00:00,18.9,12.2,23.9,28.3
2025-08-13 04:00:00,18.3,12.5,23.9,27.8
2025-08-13 05:00:00,17.8,11.7,23.9,27.5
2025-08-13 06:00:00,17.8,13.1,23.9,27.2
2025-08-13 07:00:00,20.0,15.6,25.6,27.5
2025-08-13 08:00:00,22.2,17.5,26.7,28.9
2025-08-13 09:00:00,23.3,19.4,27.5,30.6
2025-08-13 10:00:00,25.6,21.1,27.8,31.9
2025-08-13 11:00:00,26.7,22.5,28.3,33.3
2025-08-13 12:00:00,28.3,24.4,28.9,35.6
2025-08-13 13:00:00,29.4,25.6,28.9,36.1
2025-08-13 14:00:00,30.6,27.5,29.4,37.5
2025-08-13 15:00:00,31.7,27.8,29.4,37.8
2025-08-13 16:00:00,32.2,27.8,28.9,37.8
2025-08-13 17:00:00,32.2,27.5,27.8,37.2
2025-08-13 18:00:00,31.1,25.0,27.8,36.7
2025-08-13 19:00:00,30.6,22.2,26.1,33.9
2025-08-13 20:00:00,28.3,20.6,25.6,29.4
2025-08-13 21:00:00,26.9,20.0,25.0,27.8
2025-08-13 22:00:00,24.4,18.9,25.0,27.5
2025-08-13 23:00:00,23.9,14.4,24.4,26.1
2025-08-14 00:00:00,22.8,15.0,23.9,25.6
2025-08-14 01:00:00,22.2,12.2,23.9,25.0
2025-08-14 02:00:00,21.7,10.6,23.9,25.0
2025-08-14 03:00:00,20.6,8.3,23.9,23.9
2025-08-14 04:00:00,20.0,9.4,23.9,23.9
2025-08-14 05:00:00,18.9,6.9,23.9,22.8
2025-08-14 06:00:00,18.9,11.4,23.9,22.8
2025-08-14 07:00:00,20.6,15.6,25.0,24.4
2025-08-14 08:00:00,22.5,18.3,25.6,26.7
2025-08-14 09:00:00,25.6,21.7,27.2,28.3
2025-08-14 10:00:00,27.5,23.3,27.8,30.6
2025-08-14 11:00:00,29.4,25.6,28.9,32.8
2025-08-14 12:00:00,31.7,26.7,28.9,33.9
2025-08-14 13:00:00,32.8,28.9,29.4,33.9
2025-08-14 14:00:00,33.3,29.4,29.4,33.9
